time,city,temperature_2m_min,temperature_2m_mean,temperature_2m_max,temp_range,daylight,precipitation_sum,precipitation_hours,precipitation_rate,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2014-05-12,Karachi,26.8,28.9,31.6,4.800000000000001,13.3,0.0,0,0.0,34.9,53.6,22.57,5.98
2014-05-13,Karachi,27.1,29.2,32.1,5.0,13.316666666666666,0.0,0,0.0,35.1,52.6,23.46,6.28
2014-05-14,Karachi,27.1,29.2,31.9,4.799999999999997,13.333333333333334,0.0,0,0.0,27.3,42.5,21.92,5.83
2014-05-15,Karachi,26.9,28.9,31.5,4.600000000000001,13.35,0.0,0,0.0,29.3,44.6,21.69,5.51
2014-05-16,Karachi,26.9,29.1,31.9,5.0,13.366666666666667,0.0,0,0.0,26.4,42.8,22.41,5.62
2014-05-17,Karachi,24.8,28.6,32.0,7.199999999999999,13.366666666666667,0.0,0,0.0,25.2,41.0,25.6,6.25
2014-05-18,Karachi,24.8,28.5,32.1,7.300000000000001,13.4,0.0,0,0.0,22.7,38.2,27.21,6.73
2014-05-19,Karachi,26.0,29.1,33.3,7.299999999999997,13.4,0.0,0,0.0,25.7,42.5,26.95,7.1
2014-05-20,Karachi,26.1,29.4,33.7,7.600000000000001,13.433333333333334,0.0,0,0.0,29.7,46.8,27.27,6.85
2014-05-21,Karachi,26.4,29.5,33.5,7.100000000000001,13.433333333333334,0.0,0,0.0,32.8,50.8,27.21,6.7
2014-05-22,Karachi,26.7,29.9,33.9,7.199999999999999,13.466666666666667,0.0,0,0.0,34.4,54.0,27.53,7.09
2014-05-23,Karachi,27.3,30.3,34.1,6.800000000000001,13.466666666666667,0.0,0,0.0,33.7,52.2,27.25,7.04
2014-05-24,Karachi,27.1,30.7,35.6,8.5,13.483333333333333,0.0,0,0.0,24.5,39.6,27.04,6.71
2014-05-25,Karachi,26.3,30.4,35.0,8.7,13.5,0.0,0,0.0,22.4,34.9,26.74,6.41
2014-05-26,Karachi,25.6,30.1,35.0,9.399999999999999,13.516666666666667,0.0,0,0.0,21.5,33.1,27.5,6.58
2014-05-27,Karachi,25.6,30.4,36.3,10.699999999999996,13.516666666666667,0.0,0,0.0,25.3,40.7,27.58,6.95
2014-05-28,Karachi,26.5,29.8,34.0,7.5,13.533333333333333,0.0,0,0.0,28.1,45.0,27.03,6.58
2014-05-29,Karachi,27.5,29.9,33.2,5.700000000000003,13.55,0.0,0,0.0,32.8,50.8,26.6,6.5
2014-05-30,Karachi,27.7,30.2,33.3,5.599999999999998,13.566666666666666,0.0,0,0.0,34.0,52.2,26.16,6.66
2014-05-31,Karachi,28.0,30.4,33.4,5.399999999999999,13.566666666666666,0.0,0,0.0,30.6,47.9,25.21,6.33
2014-06-01,Karachi,27.8,30.3,33.9,6.099999999999998,13.583333333333334,0.0,0,0.0,26.1,41.0,25.79,6.24
2014-06-02,Karachi,27.7,30.5,34.0,6.300000000000001,13.583333333333334,0.0,0,0.0,25.1,38.9,25.85,6.27
2014-06-03,Karachi,27.6,30.9,35.3,7.699999999999996,13.583333333333334,0.0,0,0.0,28.2,45.0,26.98,6.76
2014-06-04,Karachi,27.4,31.5,36.0,8.600000000000001,13.6,0.0,0,0.0,29.4,46.1,27.13,7.35
2014-06-05,Karachi,28.0,31.5,36.2,8.200000000000003,13.6,0.0,0,0.0,30.3,47.5,27.28,7.43
2014-06-06,Karachi,27.9,30.8,35.2,7.300000000000004,13.633333333333333,0.0,0,0.0,30.2,47.2,27.27,6.89
2014-06-07,Karachi,27.8,30.8,34.4,6.599999999999998,13.633333333333333,0.0,0,0.0,32.3,50.0,26.78,7.09
2014-06-08,Karachi,27.6,32.4,38.8,11.199999999999996,13.65,0.0,0,0.0,26.2,39.6,27.56,8.05
2014-06-09,Karachi,27.6,30.4,34.6,7.0,13.65,0.0,0,0.0,28.7,45.0,27.33,6.71
2014-06-10,Karachi,27.4,29.9,33.2,5.800000000000004,13.65,0.0,0,0.0,29.8,44.6,25.16,6.29
2014-06-11,Karachi,27.5,30.7,33.8,6.299999999999997,13.666666666666666,0.0,0,0.0,23.4,39.6,26.24,6.63
2014-06-12,Karachi,28.5,31.0,34.2,5.700000000000003,13.666666666666666,0.0,0,0.0,26.3,42.5,19.63,5.67
2014-06-13,Karachi,28.4,31.0,34.4,6.0,13.65,0.1,1,0.1,26.7,40.7,20.99,5.85
2014-06-14,Karachi,29.1,31.3,34.3,5.199999999999996,13.666666666666666,0.3,2,0.15,27.9,40.3,20.12,5.44
2014-06-15,Karachi,29.2,31.7,34.9,5.699999999999999,13.666666666666666,0.0,0,0.0,20.4,31.3,23.38,6.19
2014-06-16,Karachi,28.9,31.1,33.6,4.700000000000003,13.666666666666666,0.0,0,0.0,24.2,41.8,22.08,6.09
2014-06-17,Karachi,28.7,30.5,32.7,4.0000000000000036,13.683333333333334,0.0,0,0.0,26.4,41.4,17.95,5.57
2014-06-18,Karachi,27.8,30.2,33.2,5.400000000000002,13.683333333333334,0.0,0,0.0,24.7,40.3,22.54,5.68
2014-06-19,Karachi,27.7,30.5,33.8,6.099999999999998,13.683333333333334,0.0,0,0.0,22.3,35.3,23.32,5.72
2014-06-20,Karachi,28.0,30.9,34.4,6.399999999999999,13.666666666666666,0.0,0,0.0,27.6,43.9,25.56,6.27
2014-06-21,Karachi,29.5,31.7,34.8,5.299999999999997,13.683333333333334,0.0,0,0.0,38.6,58.3,26.39,7.4
2014-06-22,Karachi,28.5,30.7,33.7,5.200000000000003,13.683333333333334,0.0,0,0.0,42.3,62.6,23.34,6.06
2014-06-23,Karachi,28.2,30.3,33.2,5.0000000000000036,13.683333333333334,0.0,0,0.0,42.1,64.1,23.93,6.19
2014-06-24,Karachi,28.2,30.3,33.2,5.0000000000000036,13.683333333333334,0.0,0,0.0,42.4,63.7,24.42,6.82
2014-06-25,Karachi,28.5,30.4,33.1,4.600000000000001,13.666666666666666,0.0,0,0.0,38.1,58.0,22.58,6.78
2014-06-26,Karachi,28.4,30.2,32.8,4.399999999999999,13.683333333333334,0.0,0,0.0,33.5,48.6,20.52,6.03
2014-06-27,Karachi,28.0,29.9,32.4,4.399999999999999,13.683333333333334,0.0,0,0.0,31.5,48.2,22.74,6.45
2014-06-28,Karachi,28.0,29.7,32.2,4.200000000000003,13.666666666666666,0.0,0,0.0,38.2,56.2,25.05,7.12
2014-06-29,Karachi,28.0,29.7,31.9,3.8999999999999986,13.666666666666666,0.0,0,0.0,43.5,65.2,21.86,7.22
2014-06-30,Karachi,27.9,29.5,31.9,4.0,13.666666666666666,0.0,0,0.0,43.7,64.1,17.22,6.15
2014-07-01,Karachi,27.6,29.3,31.5,3.8999999999999986,13.65,0.0,0,0.0,43.0,63.4,16.44,5.35
2014-07-02,Karachi,27.3,29.0,31.3,4.0,13.65,0.4,4,0.1,35.4,52.9,15.8,4.78
2014-07-03,Karachi,27.2,28.7,30.7,3.5,13.65,0.8,6,0.13333333333333333,38.2,56.9,16.53,4.78
2014-07-04,Karachi,27.2,28.8,31.1,3.900000000000002,13.633333333333333,0.0,0,0.0,34.6,50.8,18.37,5.08
2014-07-05,Karachi,26.9,29.0,31.6,4.700000000000003,13.633333333333333,0.0,0,0.0,27.6,43.6,24.22,5.93
2014-07-06,Karachi,26.7,29.2,31.8,5.100000000000001,13.633333333333333,0.0,0,0.0,26.8,42.8,23.99,5.92
2014-07-07,Karachi,27.3,29.4,32.2,4.900000000000002,13.616666666666667,0.0,0,0.0,28.8,46.4,23.5,6.16
2014-07-08,Karachi,27.4,29.4,31.9,4.5,13.616666666666667,0.0,0,0.0,28.8,46.1,23.35,6.36
2014-07-09,Karachi,27.5,29.7,32.3,4.799999999999997,13.6,0.0,0,0.0,28.4,44.3,23.38,6.37
2014-07-10,Karachi,27.6,29.8,32.6,5.0,13.583333333333334,0.0,0,0.0,28.3,43.9,23.3,6.28
2014-07-11,Karachi,27.5,29.5,31.7,4.199999999999999,13.583333333333334,0.3,3,0.09999999999999999,29.2,45.4,17.08,4.69
2014-07-12,Karachi,27.4,29.6,32.2,4.800000000000004,13.566666666666666,0.0,0,0.0,20.4,35.6,21.56,5.43
2014-07-13,Karachi,26.8,30.1,33.3,6.4999999999999964,13.566666666666666,0.0,0,0.0,22.7,38.2,24.2,6.03
2014-07-14,Karachi,28.6,30.6,33.9,5.299999999999997,13.55,0.0,0,0.0,21.7,32.0,16.96,4.73
2014-07-15,Karachi,28.3,30.6,34.0,5.699999999999999,13.533333333333333,0.0,0,0.0,25.7,40.3,23.55,6.14
2014-07-16,Karachi,28.2,30.3,33.2,5.0000000000000036,13.516666666666667,0.0,0,0.0,23.4,37.4,22.31,5.7
2014-07-17,Karachi,28.1,30.2,33.2,5.100000000000001,13.516666666666667,0.0,0,0.0,21.4,37.4,22.18,5.59
2014-07-18,Karachi,27.7,30.0,33.1,5.400000000000002,13.5,0.0,0,0.0,26.1,42.8,22.37,5.89
2014-07-19,Karachi,27.5,29.8,32.6,5.100000000000001,13.483333333333333,0.0,0,0.0,31.7,48.2,22.5,6.13
2014-07-20,Karachi,27.7,29.7,32.5,4.800000000000001,13.466666666666667,0.0,0,0.0,32.7,50.4,21.0,5.88
2014-07-21,Karachi,27.7,29.4,31.9,4.199999999999999,13.466666666666667,0.0,0,0.0,34.3,51.8,18.6,5.34
2014-07-22,Karachi,27.5,29.4,31.9,4.399999999999999,13.433333333333334,0.0,0,0.0,33.3,51.1,20.09,5.64
2014-07-23,Karachi,27.4,29.4,32.0,4.600000000000001,13.433333333333334,0.0,0,0.0,29.2,45.7,18.71,5.34
2014-07-24,Karachi,27.6,29.2,31.8,4.199999999999999,13.416666666666666,0.0,0,0.0,33.0,45.4,13.2,4.23
2014-07-25,Karachi,26.0,28.2,29.8,3.8000000000000007,13.4,10.4,12,0.8666666666666667,25.3,34.9,7.37,2.45
2014-07-26,Karachi,26.0,28.2,30.7,4.699999999999999,13.4,0.2,1,0.2,18.4,32.8,20.23,4.38
2014-07-27,Karachi,27.2,28.6,30.5,3.3000000000000007,13.366666666666667,0.0,0,0.0,24.9,36.4,15.85,3.76
2014-07-28,Karachi,27.0,28.4,30.5,3.5,13.366666666666667,0.0,0,0.0,28.6,46.4,18.5,4.25
2014-07-29,Karachi,27.0,28.6,30.9,3.8999999999999986,13.333333333333334,0.0,0,0.0,26.5,41.0,18.97,4.43
2014-07-30,Karachi,27.0,29.1,31.3,4.300000000000001,13.316666666666666,0.9,4,0.225,21.6,33.8,13.76,3.42
2014-07-31,Karachi,27.9,29.7,32.8,4.899999999999999,13.3,0.8,2,0.4,20.4,29.5,17.11,4.14
2014-08-01,Karachi,28.0,30.3,33.2,5.200000000000003,13.283333333333333,0.0,0,0.0,24.6,34.2,16.75,4.31
2014-08-02,Karachi,27.4,28.8,31.5,4.100000000000001,13.266666666666667,7.2,7,1.0285714285714287,28.9,44.6,12.79,3.39
2014-08-03,Karachi,26.5,28.3,30.5,4.0,13.25,0.0,0,0.0,28.7,46.1,16.48,3.97
2014-08-04,Karachi,26.1,28.0,30.4,4.299999999999997,13.216666666666667,0.0,0,0.0,25.9,39.6,20.46,4.67
2014-08-05,Karachi,26.0,27.9,30.4,4.399999999999999,13.216666666666667,0.0,0,0.0,22.3,35.3,17.81,4.3
2014-08-06,Karachi,26.2,28.0,29.8,3.6000000000000014,13.183333333333334,0.0,0,0.0,18.9,30.2,13.44,3.67
2014-08-07,Karachi,26.4,28.3,30.7,4.300000000000001,13.166666666666666,0.0,0,0.0,22.9,37.4,15.21,4.15
2014-08-08,Karachi,26.6,28.4,30.8,4.199999999999999,13.166666666666666,0.1,1,0.1,22.4,34.6,16.12,4.36
2014-08-09,Karachi,27.0,29.0,31.8,4.800000000000001,13.133333333333333,0.2,1,0.2,20.5,34.6,19.49,5.04
2014-08-10,Karachi,27.2,29.6,33.4,6.199999999999999,13.116666666666667,0.0,0,0.0,24.4,36.7,20.79,5.41
2014-08-11,Karachi,27.2,29.2,31.9,4.699999999999999,13.1,0.0,0,0.0,21.2,34.6,17.55,4.91
2014-08-12,Karachi,27.3,29.3,32.4,5.099999999999998,13.083333333333334,0.0,0,0.0,24.3,37.8,21.09,5.62
2014-08-13,Karachi,27.2,29.0,31.5,4.300000000000001,13.05,0.1,1,0.1,30.6,45.0,18.82,5.34
2014-08-14,Karachi,26.8,28.5,31.2,4.399999999999999,13.033333333333333,0.0,0,0.0,35.4,54.7,18.02,5.11
2014-08-15,Karachi,26.9,28.4,30.5,3.6000000000000014,13.0,0.0,0,0.0,34.3,51.1,14.58,4.45
2014-08-16,Karachi,26.6,28.3,30.8,4.199999999999999,13.0,0.2,2,0.1,32.1,50.0,16.2,4.34
2014-08-17,Karachi,26.2,28.3,31.4,5.199999999999999,12.983333333333333,0.0,0,0.0,24.2,37.1,17.84,4.35
2014-08-18,Karachi,26.2,28.2,31.0,4.800000000000001,12.95,0.0,0,0.0,22.6,37.4,22.46,5.32
2014-08-19,Karachi,26.3,28.5,31.2,4.899999999999999,12.933333333333334,0.0,0,0.0,20.1,34.6,19.55,5.1
2014-08-20,Karachi,26.2,28.3,31.2,5.0,12.9,0.0,0,0.0,24.7,40.7,20.69,5.42
2014-08-21,Karachi,26.0,28.0,30.6,4.600000000000001,12.883333333333333,0.0,0,0.0,26.8,42.8,19.39,5.33
2014-08-22,Karachi,26.1,28.2,30.2,4.099999999999998,12.866666666666667,0.0,0,0.0,24.3,38.5,17.24,4.62
2014-08-23,Karachi,26.4,28.4,31.0,4.600000000000001,12.833333333333334,0.0,0,0.0,19.4,32.8,19.31,4.87
2014-08-24,Karachi,26.5,28.6,31.4,4.899999999999999,12.816666666666666,0.0,0,0.0,21.9,37.1,20.93,5.36
2014-08-25,Karachi,26.7,28.7,31.4,4.699999999999999,12.8,0.0,0,0.0,28.9,46.1,21.98,6.0
2014-08-26,Karachi,26.6,28.4,31.1,4.5,12.783333333333333,0.0,0,0.0,33.7,51.5,18.26,5.4
2014-08-27,Karachi,26.3,28.1,30.4,4.099999999999998,12.766666666666667,0.0,0,0.0,30.1,46.4,15.45,4.64
2014-08-28,Karachi,26.1,28.7,32.2,6.100000000000001,12.733333333333333,0.0,0,0.0,27.1,43.9,20.62,5.34
2014-08-29,Karachi,26.4,29.4,34.0,7.600000000000001,12.716666666666667,0.0,0,0.0,25.0,38.5,20.56,5.29
2014-08-30,Karachi,26.9,29.5,34.0,7.100000000000001,12.683333333333334,0.0,0,0.0,26.4,41.8,21.12,5.59
2014-08-31,Karachi,26.7,29.7,34.0,7.300000000000001,12.666666666666666,0.0,0,0.0,24.7,40.0,21.08,5.65
2014-09-01,Karachi,27.0,31.9,36.6,9.600000000000001,12.65,0.2,1,0.2,20.3,37.1,21.05,6.11
2014-09-02,Karachi,30.0,32.8,37.0,7.0,12.616666666666667,1.7,3,0.5666666666666667,25.7,46.1,14.77,5.63
2014-09-03,Karachi,29.1,33.0,38.2,9.100000000000001,12.6,0.4,1,0.4,26.1,47.5,19.79,6.9
2014-09-04,Karachi,27.0,29.3,32.5,5.5,12.566666666666666,0.0,0,0.0,28.7,44.3,21.73,5.95
2014-09-05,Karachi,26.8,28.8,31.6,4.800000000000001,12.55,0.0,0,0.0,29.4,45.4,21.21,5.76
2014-09-06,Karachi,26.5,28.7,31.6,5.100000000000001,12.533333333333333,0.0,0,0.0,26.8,41.8,20.35,5.4
2014-09-07,Karachi,26.7,28.8,32.0,5.300000000000001,12.5,0.0,0,0.0,21.4,33.5,20.98,5.23
2014-09-08,Karachi,26.7,29.0,32.8,6.099999999999998,12.483333333333333,0.0,0,0.0,25.9,41.0,20.75,5.38
2014-09-09,Karachi,26.5,28.4,31.3,4.800000000000001,12.45,0.0,0,0.0,27.3,43.2,21.2,5.45
2014-09-10,Karachi,26.4,28.3,31.0,4.600000000000001,12.416666666666666,0.0,0,0.0,26.7,42.1,18.43,5.02
2014-09-11,Karachi,26.3,28.3,31.0,4.699999999999999,12.4,0.0,0,0.0,21.8,35.6,16.02,4.39
2014-09-12,Karachi,26.3,28.2,30.9,4.599999999999998,12.383333333333333,0.0,0,0.0,23.3,37.8,18.69,4.86
2014-09-13,Karachi,26.2,28.2,30.8,4.600000000000001,12.35,0.0,0,0.0,26.3,41.4,20.04,5.24
2014-09-14,Karachi,25.5,28.0,31.0,5.5,12.333333333333334,0.0,0,0.0,22.8,37.1,20.44,4.99
2014-09-15,Karachi,25.4,28.1,31.3,5.900000000000002,12.316666666666666,0.0,0,0.0,22.8,34.2,19.76,5.06
2014-09-16,Karachi,25.7,28.2,31.2,5.5,12.283333333333333,0.0,0,0.0,24.9,37.1,18.81,5.03
2014-09-17,Karachi,26.5,28.1,30.4,3.8999999999999986,12.266666666666667,0.0,0,0.0,23.0,38.2,17.6,4.98
2014-09-18,Karachi,26.2,28.4,31.2,5.0,12.233333333333333,0.0,0,0.0,26.7,42.8,21.43,5.86
2014-09-19,Karachi,26.0,27.9,30.7,4.699999999999999,12.216666666666667,0.0,0,0.0,27.5,43.9,20.93,5.73
2014-09-20,Karachi,25.8,27.7,30.2,4.399999999999999,12.2,0.0,0,0.0,26.4,42.1,17.4,4.88
2014-09-21,Karachi,25.6,27.6,30.1,4.5,12.166666666666666,0.0,0,0.0,23.3,37.8,16.69,4.35
2014-09-22,Karachi,25.4,27.6,30.5,5.100000000000001,12.15,0.0,0,0.0,24.1,39.6,19.94,5.05
2014-09-23,Karachi,25.5,27.5,30.0,4.5,12.116666666666667,0.0,0,0.0,27.0,42.8,18.42,5.1
2014-09-24,Karachi,25.9,27.8,30.2,4.300000000000001,12.083333333333334,0.0,0,0.0,29.7,45.7,15.26,4.94
2014-09-25,Karachi,26.0,27.9,30.5,4.5,12.066666666666666,0.0,0,0.0,27.9,43.6,16.86,4.99
2014-09-26,Karachi,25.7,27.9,31.1,5.400000000000002,12.033333333333333,0.0,0,0.0,23.2,38.9,20.42,5.44
2014-09-27,Karachi,25.9,27.9,31.0,5.100000000000001,12.016666666666667,0.0,0,0.0,26.7,42.5,21.15,5.47
2014-09-28,Karachi,26.0,27.9,31.0,5.0,12.0,0.0,0,0.0,28.7,44.6,20.83,5.2
2014-09-29,Karachi,25.8,27.8,30.8,5.0,11.966666666666667,0.0,0,0.0,27.3,42.5,20.55,4.97
2014-09-30,Karachi,25.6,27.8,30.9,5.299999999999997,11.95,0.0,0,0.0,23.7,38.5,19.43,4.65
2014-10-01,Karachi,25.3,27.4,30.7,5.399999999999999,11.933333333333334,0.0,0,0.0,20.8,34.6,20.1,4.69
2014-10-02,Karachi,25.2,27.7,31.9,6.699999999999999,11.9,0.0,0,0.0,20.5,32.8,21.52,5.2
2014-10-03,Karachi,25.0,27.6,31.4,6.399999999999999,11.883333333333333,0.0,0,0.0,25.4,40.0,21.48,5.32
2014-10-04,Karachi,25.5,27.8,31.2,5.699999999999999,11.85,0.0,0,0.0,28.8,45.0,21.28,5.2
2014-10-05,Karachi,25.9,27.9,30.9,5.0,11.833333333333334,0.0,0,0.0,29.1,45.4,20.35,4.88
2014-10-06,Karachi,25.4,27.9,31.2,5.800000000000001,11.816666666666666,0.0,0,0.0,22.0,36.0,19.41,4.6
2014-10-07,Karachi,24.9,27.5,31.3,6.400000000000002,11.783333333333333,0.0,0,0.0,19.2,33.5,20.85,4.74
2014-10-08,Karachi,24.2,27.2,30.9,6.699999999999999,11.766666666666667,0.0,0,0.0,20.6,33.5,20.55,4.67
2014-10-09,Karachi,23.3,28.8,34.9,11.599999999999998,11.733333333333333,0.0,0,0.0,21.6,31.7,20.97,5.36
2014-10-10,Karachi,24.8,29.9,36.1,11.3,11.716666666666667,0.0,0,0.0,20.3,32.0,20.51,5.64
2014-10-11,Karachi,24.7,30.1,38.1,13.400000000000002,11.683333333333334,0.0,0,0.0,19.3,31.3,21.22,5.95
2014-10-12,Karachi,23.1,30.2,37.3,14.199999999999996,11.666666666666666,0.0,0,0.0,21.1,34.6,21.15,5.97
2014-10-13,Karachi,23.6,29.7,37.1,13.5,11.633333333333333,0.0,0,0.0,18.4,32.0,21.07,6.25
2014-10-14,Karachi,23.2,28.8,34.2,11.000000000000004,11.616666666666667,0.0,0,0.0,35.8,58.3,20.89,7.14
2014-10-15,Karachi,22.4,28.0,33.6,11.200000000000003,11.583333333333334,0.0,0,0.0,15.6,31.7,21.01,5.59
2014-10-16,Karachi,23.0,28.3,33.8,10.799999999999997,11.566666666666666,0.0,0,0.0,21.6,35.6,20.93,5.75
2014-10-17,Karachi,21.6,27.7,33.8,12.199999999999996,11.55,0.0,0,0.0,20.2,31.3,20.73,5.65
2014-10-18,Karachi,21.0,27.1,33.8,12.799999999999997,11.516666666666667,0.0,0,0.0,21.2,33.5,20.74,5.49
2014-10-19,Karachi,22.2,27.6,34.3,12.099999999999998,11.516666666666667,0.0,0,0.0,20.6,31.0,20.55,5.48
2014-10-20,Karachi,22.0,27.9,34.7,12.700000000000003,11.483333333333333,0.0,0,0.0,18.8,29.9,20.49,5.63
2014-10-21,Karachi,22.1,29.3,35.7,13.600000000000001,11.466666666666667,0.0,0,0.0,18.7,28.4,20.37,6.29
2014-10-22,Karachi,23.2,29.4,35.8,12.599999999999998,11.433333333333334,0.0,0,0.0,16.6,26.6,20.18,5.98
2014-10-23,Karachi,22.5,28.4,34.9,12.399999999999999,11.4,0.0,0,0.0,20.6,31.7,20.1,5.83
2014-10-24,Karachi,22.5,27.4,34.1,11.600000000000001,11.383333333333333,0.0,0,0.0,17.9,29.5,20.15,5.55
2014-10-25,Karachi,21.6,28.6,34.6,13.0,11.366666666666667,0.0,0,0.0,16.2,24.8,19.92,6.02
2014-10-26,Karachi,23.7,30.2,36.5,12.8,11.35,0.0,0,0.0,14.5,25.6,19.08,5.57
2014-10-27,Karachi,22.8,28.6,34.5,11.7,11.316666666666666,0.0,0,0.0,22.1,36.0,19.01,4.91
2014-10-28,Karachi,23.5,28.1,33.8,10.299999999999997,11.3,0.0,0,0.0,21.5,34.9,18.58,5.03
2014-10-29,Karachi,22.6,28.0,32.2,9.600000000000001,11.283333333333333,0.0,0,0.0,14.5,24.5,14.19,3.89
2014-10-30,Karachi,25.5,28.1,31.1,5.600000000000001,11.266666666666667,0.0,0,0.0,14.3,24.8,5.1,3.01
2014-10-31,Karachi,22.6,25.7,29.6,7.0,11.233333333333333,12.8,19,0.6736842105263158,25.4,44.3,8.45,4.09
2014-11-01,Karachi,22.1,24.3,26.8,4.699999999999999,11.2,16.0,10,1.6,26.3,40.7,9.04,3.13
2014-11-02,Karachi,22.0,25.0,29.2,7.199999999999999,11.2,0.0,0,0.0,14.8,26.3,17.48,3.79
2014-11-03,Karachi,22.2,25.6,28.7,6.5,11.166666666666666,0.0,0,0.0,16.7,25.9,17.77,3.64
2014-11-04,Karachi,24.1,26.0,28.7,4.599999999999998,11.166666666666666,0.0,0,0.0,20.0,31.0,15.35,3.37
2014-11-05,Karachi,23.5,25.5,28.4,4.899999999999999,11.133333333333333,0.0,0,0.0,18.5,28.4,16.26,3.46
2014-11-06,Karachi,23.7,25.9,28.9,5.199999999999999,11.116666666666667,0.0,0,0.0,24.2,37.4,16.83,3.8
2014-11-07,Karachi,21.5,26.1,30.6,9.100000000000001,11.1,0.0,0,0.0,18.0,28.4,17.36,4.08
2014-11-08,Karachi,21.8,26.5,32.0,10.2,11.066666666666666,0.0,0,0.0,26.7,40.3,18.2,7.12
2014-11-09,Karachi,22.6,26.5,31.4,8.799999999999997,11.05,0.0,0,0.0,30.8,48.2,17.68,8.44
2014-11-10,Karachi,19.7,25.4,30.8,11.100000000000001,11.033333333333333,0.0,0,0.0,27.0,47.2,15.87,6.42
2014-11-11,Karachi,19.0,25.3,31.8,12.8,11.016666666666667,0.0,0,0.0,13.5,26.6,18.26,5.24
2014-11-12,Karachi,18.7,25.8,31.9,13.2,11.0,0.0,0,0.0,19.9,28.1,18.12,5.62
2014-11-13,Karachi,22.1,27.2,32.7,10.600000000000001,10.983333333333333,0.0,0,0.0,24.5,39.2,15.89,7.84
2014-11-14,Karachi,19.1,26.2,32.9,13.799999999999997,10.966666666666667,0.0,0,0.0,20.7,36.0,17.49,5.71
2014-11-15,Karachi,17.7,24.0,30.7,13.0,10.933333333333334,0.0,0,0.0,16.6,24.8,18.09,4.53
2014-11-16,Karachi,17.4,25.3,31.8,14.400000000000002,10.933333333333334,0.0,0,0.0,16.8,26.6,17.94,5.21
2014-11-17,Karachi,20.2,26.4,32.7,12.500000000000004,10.916666666666666,0.0,0,0.0,22.2,37.1,17.68,6.39
2014-11-18,Karachi,20.2,25.7,31.8,11.600000000000001,10.883333333333333,0.0,0,0.0,15.6,27.4,17.42,4.83
2014-11-19,Karachi,19.4,25.7,31.2,11.8,10.866666666666667,0.0,0,0.0,15.0,22.3,16.99,4.29
2014-11-20,Karachi,21.0,25.3,30.3,9.3,10.866666666666667,0.0,0,0.0,17.5,27.4,15.12,4.01
2014-11-21,Karachi,20.6,24.7,29.6,9.0,10.85,0.0,0,0.0,17.2,25.9,16.74,3.69
2014-11-22,Karachi,19.0,24.3,30.1,11.100000000000001,10.816666666666666,0.0,0,0.0,17.7,25.9,16.73,4.12
2014-11-23,Karachi,17.9,25.1,30.6,12.700000000000003,10.816666666666666,0.0,0,0.0,19.2,28.1,16.77,4.79
2014-11-24,Karachi,18.6,24.8,30.6,12.0,10.8,0.0,0,0.0,24.7,38.5,16.81,5.05
2014-11-25,Karachi,17.5,24.0,30.0,12.5,10.783333333333333,0.0,0,0.0,14.4,20.2,16.89,4.11
2014-11-26,Karachi,18.7,24.5,29.6,10.900000000000002,10.783333333333333,0.0,0,0.0,18.9,27.4,16.6,4.01
2014-11-27,Karachi,22.9,25.2,28.9,6.0,10.766666666666667,0.0,0,0.0,24.1,37.8,15.65,3.46
2014-11-28,Karachi,22.6,25.1,29.1,6.5,10.75,0.0,0,0.0,16.1,27.0,15.07,3.28
2014-11-29,Karachi,21.4,24.7,29.2,7.800000000000001,10.733333333333333,0.0,0,0.0,14.5,21.2,15.98,3.49
2014-11-30,Karachi,20.6,24.3,28.8,8.2,10.733333333333333,0.0,0,0.0,15.5,23.0,16.04,3.47
2014-12-01,Karachi,19.8,24.8,29.8,10.0,10.716666666666667,0.0,0,0.0,12.1,25.2,16.06,3.57
2014-12-02,Karachi,20.0,24.6,29.4,9.399999999999999,10.7,0.0,0,0.0,17.8,27.0,16.16,3.86
2014-12-03,Karachi,19.6,23.9,29.0,9.399999999999999,10.683333333333334,0.0,0,0.0,19.4,28.8,15.85,3.82
2014-12-04,Karachi,18.5,24.0,29.8,11.3,10.683333333333334,0.0,0,0.0,12.9,17.3,16.1,3.5
2014-12-05,Karachi,19.2,24.9,30.5,11.3,10.666666666666666,0.0,0,0.0,16.0,23.0,16.22,3.88
2014-12-06,Karachi,19.7,24.7,30.3,10.600000000000001,10.65,0.0,0,0.0,22.8,37.1,15.75,5.97
2014-12-07,Karachi,17.5,23.3,29.2,11.7,10.65,0.0,0,0.0,14.6,24.5,15.66,3.97
2014-12-08,Karachi,16.4,22.5,28.8,12.400000000000002,10.65,0.0,0,0.0,9.0,14.4,16.32,3.31
2014-12-09,Karachi,16.5,22.4,28.2,11.7,10.633333333333333,0.0,0,0.0,19.4,28.4,16.36,4.48
2014-12-10,Karachi,16.0,21.1,26.9,10.899999999999999,10.633333333333333,0.0,0,0.0,23.9,38.9,16.67,5.77
2014-12-11,Karachi,15.1,20.2,26.1,11.000000000000002,10.616666666666667,0.0,0,0.0,21.5,36.0,16.65,5.84
2014-12-12,Karachi,15.2,20.1,26.2,11.0,10.633333333333333,0.0,0,0.0,22.2,38.2,16.55,5.56
2014-12-13,Karachi,14.6,19.5,24.6,10.000000000000002,10.616666666666667,0.0,0,0.0,17.0,28.1,16.11,4.15
